"","CNAE 2.0 Classe","Ind Atividade Ano","Ind CEI Vinculado","Ind Estab Participa PAT","Ind Rais Negativa","Ind Simples","Município","Natureza Jurídica","CNAE 2.0 Subclasse","Tamanho Estabelecimento","Tipo Estab","Tipo Estab_1","UF","IBGE Subsetor","CEP Estab","Qtd_Vinc_CLT","Qtd_Vinc_Ativos","Qtd_Vinc_Estat","CO_MUNICIPIO","SGL_UF","DS_MESORREGIAO","DS_MICRORREGIAO","NOME_MUNICIPIO","LATITUDE","LONGITUDE"
"2676","31012",1,0,0,0,0,354890,2135,"3101200","01","01","Cnpj",35,"07",13567811,0,0,0,3548906,"SP","Araraquara","São Carlos","São Carlos","-22.0174","-47.886"
"2677","31012",1,0,0,0,1,352050,2062,"3101200","05","01","Cnpj",35,"07",13347404,23,23,0,3520509,"SP","Campinas","Campinas","Indaiatuba","-23.0816","-47.2101"
"2678","31012",1,0,1,0,1,355710,2062,"3101200","06","01","Cnpj",35,"07",15507000,56,56,0,3557105,"SP","São José do Rio Preto","Votuporanga","Votuporanga","-20.4237","-49.9781"
"2679","31021",1,0,0,0,1,355450,2062,"3102100","02","01","Cnpj",35,"07",18530000,1,1,0,3554508,"SP","Piracicaba","Piracicaba","Tietê","-23.1101","-47.7164"
"2680","31012",1,0,0,0,1,352590,2135,"3101200","02","01","Cnpj",35,"07",13214625,3,3,0,3525904,"SP","Macro Metropolitana Paulista","Jundiaí","Jundiaí","-23.1852","-46.8974"
"2681","31021",1,0,0,0,1,352290,2062,"3102100","03","01","Cnpj",35,"07",17230000,7,7,0,3522901,"SP","Bauru","Jaú","Itapuí","-22.2324","-48.7197"
"2682","31012",1,0,0,0,1,355710,2062,"3101200","04","01","Cnpj",35,"07",15503005,14,14,0,3557105,"SP","São José do Rio Preto","Votuporanga","Votuporanga","-20.4237","-49.9781"
"2683","31047",1,0,0,0,0,352390,2062,"3104700","07","01","Cnpj",35,"07",13313650,286,286,0,3523909,"SP","Macro Metropolitana Paulista","Sorocaba","Itu","-23.2544","-47.2927"
"2684","31012",1,0,0,0,1,355030,2135,"3101200","04","01","Cnpj",35,"07",5433011,10,10,0,3550308,"SP","Metropolitana de São Paulo","São Paulo","São Paulo","-23.5329","-46.6395"
"2685","31012",1,0,0,0,1,352220,2135,"3101200","01","01","Cnpj",35,"07",6853380,0,0,0,3522208,"SP","Metropolitana de São Paulo","Itapecerica da Serra","Itapecerica da Serra","-23.7161","-46.8572"
"2686","31012",1,0,0,0,1,355030,2062,"3101200","03","01","Cnpj",35,"07",3004001,5,5,0,3550308,"SP","Metropolitana de São Paulo","São Paulo","São Paulo","-23.5329","-46.6395"
"2687","31012",1,0,0,0,1,352390,2062,"3101200","04","01","Cnpj",35,"07",13311130,15,15,0,3523909,"SP","Macro Metropolitana Paulista","Sorocaba","Itu","-23.2544","-47.2927"
"2688","31012",1,0,0,0,0,355220,2062,"3101200","05","01","Cnpj",35,"07",18070631,28,28,0,3552205,"SP","Macro Metropolitana Paulista","Sorocaba","Sorocaba","-23.4969","-47.4451"
"2689","31012",1,0,0,0,0,352030,2135,"3101200","02","01","Cnpj",35,"07",11920000,1,1,0,3520301,"SP","Litoral Sul Paulista","Registro","Iguape","-24.699","-47.5537"
"2690","31012",1,0,0,0,0,350450,2062,"3101200","02","01","Cnpj",35,"07",18705851,4,4,0,3504503,"SP","Bauru","Avaré","Avaré","-23.1067","-48.9251"
"2691","31021",1,0,0,0,0,350280,2135,"3102100","04","01","Cnpj",35,"07",16050620,11,11,0,3502804,"SP","Araçatuba","Araçatuba","Araçatuba","-21.2076","-50.4401"
"2692","31012",1,0,0,0,1,355610,2062,"3101200","05","01","Cnpj",35,"07",15520000,38,38,0,3556107,"SP","São José do Rio Preto","Votuporanga","Valentim Gentil","-20.4217","-50.0889"
"2693","31012",1,0,0,0,0,351830,2062,"3101200","02","01","Cnpj",35,"07",8900000,2,2,0,3518305,"SP","Metropolitana de São Paulo","Mogi das Cruzes","Guararema","-23.4112","-46.0369"
"2694","31012",1,0,0,0,1,355070,2135,"3101200","02","01","Cnpj",35,"07",11622612,1,1,0,3550704,"SP","Vale do Paraíba Paulista","Caraguatatuba","São Sebastião","-23.7951","-45.4143"
"2695","31012",1,0,0,0,1,351907,2062,"3101200","02","01","Cnpj",35,"07",13184590,3,3,0,3519071,"SP","Campinas","Campinas","Hortolândia","-22.8529","-47.2143"
"2696","31012",1,0,0,0,0,350600,2062,"3101200","02","01","Cnpj",35,"07",17064013,1,1,0,3506003,"SP","Bauru","Bauru","Bauru","-22.3246","-49.0871"
"2697","31012",1,0,0,0,1,350810,2135,"3101200","03","01","Cnpj",35,"07",15290000,5,5,0,3508108,"SP","Araçatuba","Birigui","Buritama","-21.0661","-50.1475"
"2698","31012",1,0,0,0,1,354390,2135,"3101200","01","01","Cnpj",35,"07",13505430,0,0,0,3543907,"SP","Piracicaba","Rio Claro","Rio Claro","-22.3984","-47.5546"
"2699","31012",1,0,0,0,1,350950,2135,"3101200","02","01","Cnpj",35,"07",13085382,1,1,0,3509502,"SP","Campinas","Campinas","Campinas","-22.9053","-47.0659"
"2700","31012",1,0,0,0,0,354980,2135,"3101200","01","01","Cnpj",35,"07",15061480,0,0,0,3549805,"SP","São José do Rio Preto","São José do Rio Preto","São José do Rio Preto","-20.8113","-49.3758"
"2701","31012",1,0,0,0,1,354090,2135,"3101200","01","01","Cnpj",35,"07",14850000,0,0,0,3540903,"SP","Ribeirão Preto","Ribeirão Preto","Pradópolis","-21.3626","-48.0679"
"2702","31012",1,0,0,0,1,354820,2062,"3101200","02","01","Cnpj",35,"07",12450000,4,4,0,3548203,"SP","Vale do Paraíba Paulista","Campos do Jordão","Santo Antônio do Pinhal","-22.827","-45.663"
"2703","31012",1,0,0,0,0,354400,2135,"3101200","01","01","Cnpj",35,"07",13390000,0,0,0,3544004,"SP","Piracicaba","Piracicaba","Rio das Pedras","-22.8417","-47.6047"
"2704","31012",1,0,0,0,1,353390,2062,"3101200","04","01","Cnpj",35,"07",15400000,10,10,0,3533908,"SP","São José do Rio Preto","São José do Rio Preto","Olímpia","-20.7366","-48.9106"
"2705","31012",1,0,0,0,0,350760,2062,"3101200","03","01","Cnpj",35,"07",12908840,5,5,0,3507605,"SP","Macro Metropolitana Paulista","Bragança Paulista","Bragança Paulista","-22.9527","-46.5419"
"2706","31012",1,0,0,0,0,353050,2062,"3101200","01","01","Cnpj",35,"07",13735000,0,0,0,3530508,"SP","Campinas","São João da Boa Vista","Mococa","-21.4647","-47.0024"
