"","CNAE 2.0 Classe","Ind Atividade Ano","Ind CEI Vinculado","Ind Estab Participa PAT","Ind Rais Negativa","Ind Simples","Município","CNAE 2.0 Subclasse","Tamanho Estabelecimento","UF","CEP Estab","Qtd_Vinc_CLT","Qtd_Vinc_Ativos","Qtd_Vinc_Estat","Natureza_Juridica","TpEstab","IbgeSubSetor","CO_MUNICIPIO","SGL_UF","DS_MESORREGIAO","DS_MICRORREGIAO","NOME_MUNICIPIO","LATITUDE","LONGITUDE","ds_nat_jur","ds_tpestab","ds_ibge_subsetor"
"114","23991",1,0,0,0,1,353440,"2399199","03",35,6298007,9,9,0,2135,1,2,3534401,"SP","Metropolitana de São Paulo","Osasco","Osasco","-23.5324","-46.7916","FRM MER IND","CNPJ","Indústria de produtos minerais nao metálicos"
"115","23991",1,0,0,0,1,352220,"2399199","02",35,6870340,1,1,0,2135,1,2,3522208,"SP","Metropolitana de São Paulo","Itapecerica da Serra","Itapecerica da Serra","-23.7161","-46.8572","FRM MER IND","CNPJ","Indústria de produtos minerais nao metálicos"
"116","23991",1,0,0,0,0,355030,"2399199","04",35,2053000,16,16,0,2062,1,2,3550308,"SP","Metropolitana de São Paulo","São Paulo","São Paulo","-23.5329","-46.6395","SOC QT LTDA","CNPJ","Indústria de produtos minerais nao metálicos"
"117","23991",1,0,0,0,0,351380,"2399199","02",35,9980240,2,2,0,2062,1,2,3513801,"SP","Metropolitana de São Paulo","São Paulo","Diadema","-23.6813","-46.6205","SOC QT LTDA","CNPJ","Indústria de produtos minerais nao metálicos"
"118","23991",1,0,0,0,0,351370,"2399199","04",35,13690000,15,15,0,2062,1,2,3513702,"SP","Araraquara","São Carlos","Descalvado","-21.9002","-47.6181","SOC QT LTDA","CNPJ","Indústria de produtos minerais nao metálicos"
"119","23991",1,0,0,0,0,355220,"2399199","04",35,18103000,16,16,0,2062,1,2,3552205,"SP","Macro Metropolitana Paulista","Sorocaba","Sorocaba","-23.4969","-47.4451","SOC QT LTDA","CNPJ","Indústria de produtos minerais nao metálicos"
"120","23991",1,0,0,0,0,355410,"2399199","02",35,12072250,1,1,0,2062,1,2,3554102,"SP","Vale do Paraíba Paulista","São José dos Campos","Taubaté","-23.0104","-45.5593","SOC QT LTDA","CNPJ","Indústria de produtos minerais nao metálicos"
"121","09904",1,0,0,0,1,350810,"0990403","03",35,15290000,6,6,0,2062,1,1,3508108,"SP","Araçatuba","Birigui","Buritama","-21.0661","-50.1475","SOC QT LTDA","CNPJ","Extrativa mineral"
"122","09904",1,0,0,0,0,354515,"0990403","02",35,13440000,2,2,0,2062,1,1,3545159,"SP","Piracicaba","Piracicaba","Saltinho","-22.8442","-47.6754","SOC QT LTDA","CNPJ","Extrativa mineral"
"123","23991",1,0,0,0,1,355030,"2399199","02",35,3259120,3,3,0,2062,1,2,3550308,"SP","Metropolitana de São Paulo","São Paulo","São Paulo","-23.5329","-46.6395","SOC QT LTDA","CNPJ","Indústria de produtos minerais nao metálicos"
"124","23991",1,0,0,0,0,355030,"2399199","05",35,3480000,26,26,0,2062,1,2,3550308,"SP","Metropolitana de São Paulo","São Paulo","São Paulo","-23.5329","-46.6395","SOC QT LTDA","CNPJ","Indústria de produtos minerais nao metálicos"
"125","23991",1,0,0,0,0,354390,"2399199","06",35,13508000,102,102,0,2062,1,2,3543907,"SP","Piracicaba","Rio Claro","Rio Claro","-22.3984","-47.5546","SOC QT LTDA","CNPJ","Indústria de produtos minerais nao metálicos"
"126","23991",1,0,0,0,0,353130,"2399199","02",35,15910000,4,4,0,2062,1,2,3531308,"SP","Ribeirão Preto","Jaboticabal","Monte Alto","-21.2655","-48.4971","SOC QT LTDA","CNPJ","Indústria de produtos minerais nao metálicos"
"127","23991",1,0,0,0,0,354390,"2399199","05",35,13501600,22,22,0,2054,1,2,3543907,"SP","Piracicaba","Rio Claro","Rio Claro","-22.3984","-47.5546","SA FECH","CNPJ","Indústria de produtos minerais nao metálicos"
"128","23991",1,0,0,0,0,353130,"2399199","01",35,15910000,0,0,0,2062,1,2,3531308,"SP","Ribeirão Preto","Jaboticabal","Monte Alto","-21.2655","-48.4971","SOC QT LTDA","CNPJ","Indústria de produtos minerais nao metálicos"
"129","23991",1,0,0,0,1,350130,"2399199","02",35,19160000,1,1,0,2135,1,2,3501301,"SP","Presidente Prudente","Presidente Prudente","Álvares Machado","-22.0764","-51.4722","FRM MER IND","CNPJ","Indústria de produtos minerais nao metálicos"
"130","23991",1,0,0,0,0,354680,"2399199","05",35,7500000,22,22,0,2305,1,2,3546801,"SP","Metropolitana de São Paulo","Guarulhos","Santa Isabel","-23.3172","-46.2237",NA,"CNPJ","Indústria de produtos minerais nao metálicos"
"131","08100",1,0,0,0,0,354430,"0810099","05",35,12580000,42,42,0,2062,1,1,3544301,"SP","Vale do Paraíba Paulista","Guaratinguetá","Roseira","-22.8938","-45.307","SOC QT LTDA","CNPJ","Extrativa mineral"
"132","08100",1,0,0,0,0,354340,"0810099","05",35,14001970,51,51,0,2062,1,1,3543402,"SP","Ribeirão Preto","Ribeirão Preto","Ribeirão Preto","-21.1699","-47.8099","SOC QT LTDA","CNPJ","Extrativa mineral"
"133","08100",1,0,0,0,0,351710,"0810099","05",35,16270000,21,21,0,2062,1,1,3517109,"SP","Araçatuba","Birigui","Glicério","-21.3812","-50.2123","SOC QT LTDA","CNPJ","Extrativa mineral"
"134","23991",1,0,0,0,0,351380,"2399199","02",35,9961680,4,4,0,2062,1,2,3513801,"SP","Metropolitana de São Paulo","São Paulo","Diadema","-23.6813","-46.6205","SOC QT LTDA","CNPJ","Indústria de produtos minerais nao metálicos"
"135","23991",1,0,0,0,0,355170,"2399199","03",35,14165428,8,8,0,2062,1,2,3551702,"SP","Ribeirão Preto","Ribeirão Preto","Sertãozinho","-21.1316","-47.9875","SOC QT LTDA","CNPJ","Indústria de produtos minerais nao metálicos"
"136","23991",1,0,0,0,1,355400,"2399199","03",35,18277049,5,5,0,2135,1,2,3554003,"SP","Itapetininga","Tatuí","Tatuí","-23.3487","-47.8461","FRM MER IND","CNPJ","Indústria de produtos minerais nao metálicos"
"137","23991",1,0,0,0,0,350460,"2399199","04",35,15115000,10,10,0,2062,1,2,3504602,"SP","São José do Rio Preto","São José do Rio Preto","Bady Bassitt","-20.9197","-49.4385","SOC QT LTDA","CNPJ","Indústria de produtos minerais nao metálicos"
"138","08100",1,0,0,0,0,355100,"0810099","03",35,11346300,7,7,0,2062,1,1,3551009,"SP","Metropolitana de São Paulo","Santos","São Vicente","-23.9574","-46.3883","SOC QT LTDA","CNPJ","Extrativa mineral"
"139","08100",1,0,0,0,0,353060,"0810099","02",35,8710971,4,4,0,2062,1,1,3530607,"SP","Metropolitana de São Paulo","Mogi das Cruzes","Mogi das Cruzes","-23.5208","-46.1854","SOC QT LTDA","CNPJ","Extrativa mineral"
"140","23991",1,0,0,0,0,354390,"2399199","03",35,13505812,6,6,0,2062,1,2,3543907,"SP","Piracicaba","Rio Claro","Rio Claro","-22.3984","-47.5546","SOC QT LTDA","CNPJ","Indústria de produtos minerais nao metálicos"
"141","23991",1,0,0,0,0,354390,"2399199","07",35,13505645,228,228,0,2062,1,2,3543907,"SP","Piracicaba","Rio Claro","Rio Claro","-22.3984","-47.5546","SOC QT LTDA","CNPJ","Indústria de produtos minerais nao metálicos"
"142","08100",1,0,0,0,1,352280,"0810099","04",35,18480000,12,12,0,2062,1,1,3522802,"SP","Itapetininga","Itapeva","Itaporanga","-23.7043","-49.4819","SOC QT LTDA","CNPJ","Extrativa mineral"
"143","23991",1,0,0,0,0,355250,"2399199","05",35,8680130,37,37,0,2062,1,2,3552502,"SP","Metropolitana de São Paulo","Mogi das Cruzes","Suzano","-23.5448","-46.3112","SOC QT LTDA","CNPJ","Indústria de produtos minerais nao metálicos"
"144","09904",1,0,0,0,1,355030,"0990403","03",35,4040004,9,9,0,2062,1,1,3550308,"SP","Metropolitana de São Paulo","São Paulo","São Paulo","-23.5329","-46.6395","SOC QT LTDA","CNPJ","Extrativa mineral"
"145","23991",1,0,0,0,0,350850,"2399199","02",35,12283510,1,1,0,2062,1,2,3508504,"SP","Vale do Paraíba Paulista","São José dos Campos","Caçapava","-23.0992","-45.7076","SOC QT LTDA","CNPJ","Indústria de produtos minerais nao metálicos"
"146","08100",1,0,0,0,0,354680,"0810099","06",35,7500970,68,68,0,2062,1,1,3546801,"SP","Metropolitana de São Paulo","Guarulhos","Santa Isabel","-23.3172","-46.2237","SOC QT LTDA","CNPJ","Extrativa mineral"
"147","23991",1,0,0,0,0,354240,"2399199","03",35,19570000,8,8,0,2062,1,2,3542404,"SP","Presidente Prudente","Presidente Prudente","Regente Feijó","-22.2181","-51.3055","SOC QT LTDA","CNPJ","Indústria de produtos minerais nao metálicos"
"148","08100",1,0,0,0,0,352690,"0810099","04",35,13480970,11,11,0,2062,1,1,3526902,"SP","Piracicaba","Limeira","Limeira","-22.566","-47.397","SOC QT LTDA","CNPJ","Extrativa mineral"
"149","23991",1,0,0,0,0,354870,"2399199","06",35,9842000,59,59,0,2062,1,2,3548708,"SP","Metropolitana de São Paulo","São Paulo","São Bernardo do Campo","-23.6914","-46.5646","SOC QT LTDA","CNPJ","Indústria de produtos minerais nao metálicos"
"150","23991",1,0,0,0,0,353060,"2399199","05",35,8820150,33,33,0,2062,1,2,3530607,"SP","Metropolitana de São Paulo","Mogi das Cruzes","Mogi das Cruzes","-23.5208","-46.1854","SOC QT LTDA","CNPJ","Indústria de produtos minerais nao metálicos"
"151","23991",1,0,0,0,0,355030,"2399199","02",35,4531090,1,1,0,2062,1,2,3550308,"SP","Metropolitana de São Paulo","São Paulo","São Paulo","-23.5329","-46.6395","SOC QT LTDA","CNPJ","Indústria de produtos minerais nao metálicos"
"152","23991",1,0,0,0,0,352050,"2399199","06",35,13347035,73,73,0,2062,1,2,3520509,"SP","Campinas","Campinas","Indaiatuba","-23.0816","-47.2101","SOC QT LTDA","CNPJ","Indústria de produtos minerais nao metálicos"
"153","23991",1,0,0,0,1,351380,"2399199","03",35,9942080,5,5,0,2062,1,2,3513801,"SP","Metropolitana de São Paulo","São Paulo","Diadema","-23.6813","-46.6205","SOC QT LTDA","CNPJ","Indústria de produtos minerais nao metálicos"
"154","23991",1,0,0,0,0,354870,"2399199","06",35,9656000,78,78,0,2062,1,2,3548708,"SP","Metropolitana de São Paulo","São Paulo","São Bernardo do Campo","-23.6914","-46.5646","SOC QT LTDA","CNPJ","Indústria de produtos minerais nao metálicos"
"155","08100",1,0,0,0,0,355400,"0810099","06",35,18270010,77,77,0,2062,1,1,3554003,"SP","Itapetininga","Tatuí","Tatuí","-23.3487","-47.8461","SOC QT LTDA","CNPJ","Extrativa mineral"
"156","23991",1,0,0,0,0,355620,"2399199","02",35,13277023,2,2,0,2062,1,2,3556206,"SP","Campinas","Campinas","Valinhos","-22.9698","-46.9974","SOC QT LTDA","CNPJ","Indústria de produtos minerais nao metálicos"
"157","08100",1,0,0,0,0,354340,"0810099","06",35,14001970,79,79,0,2062,1,1,3543402,"SP","Ribeirão Preto","Ribeirão Preto","Ribeirão Preto","-21.1699","-47.8099","SOC QT LTDA","CNPJ","Extrativa mineral"
"158","23991",1,0,0,0,0,353070,"2399199","02",35,13849224,2,2,0,2062,1,2,3530706,"SP","Campinas","Mogi Mirim","Mogi Guaçu","-22.3675","-46.9428","SOC QT LTDA","CNPJ","Indústria de produtos minerais nao metálicos"
"159","23991",1,0,0,0,0,353670,"2399199","06",35,17280000,106,106,0,2062,1,2,3536703,"SP","Bauru","Jaú","Pederneiras","-22.3511","-48.7781","SOC QT LTDA","CNPJ","Indústria de produtos minerais nao metálicos"
"160","23991",1,1,0,0,0,353670,"2399199","01",35,17280000,0,0,0,2062,1,2,3536703,"SP","Bauru","Jaú","Pederneiras","-22.3511","-48.7781","SOC QT LTDA","CNPJ","Indústria de produtos minerais nao metálicos"
"161","23991",1,1,0,0,0,353670,"2399199","03",35,17280000,5,5,0,2062,1,2,3536703,"SP","Bauru","Jaú","Pederneiras","-22.3511","-48.7781","SOC QT LTDA","CNPJ","Indústria de produtos minerais nao metálicos"
"162","23991",1,1,0,0,0,353670,"2399199","02",35,17280000,2,2,0,2062,1,2,3536703,"SP","Bauru","Jaú","Pederneiras","-22.3511","-48.7781","SOC QT LTDA","CNPJ","Indústria de produtos minerais nao metálicos"
"163","23991",1,1,0,0,0,353670,"2399199","02",35,17280000,1,1,0,2062,1,2,3536703,"SP","Bauru","Jaú","Pederneiras","-22.3511","-48.7781","SOC QT LTDA","CNPJ","Indústria de produtos minerais nao metálicos"
"164","23991",1,1,0,0,0,353670,"2399199","02",35,17280000,1,1,0,2062,1,2,3536703,"SP","Bauru","Jaú","Pederneiras","-22.3511","-48.7781","SOC QT LTDA","CNPJ","Indústria de produtos minerais nao metálicos"
"165","23991",1,1,0,0,0,353670,"2399199","02",35,17280000,3,3,0,2062,1,2,3536703,"SP","Bauru","Jaú","Pederneiras","-22.3511","-48.7781","SOC QT LTDA","CNPJ","Indústria de produtos minerais nao metálicos"
"166","23991",1,1,0,0,0,353670,"2399199","02",35,17280000,1,1,0,2062,1,2,3536703,"SP","Bauru","Jaú","Pederneiras","-22.3511","-48.7781","SOC QT LTDA","CNPJ","Indústria de produtos minerais nao metálicos"
"167","23991",1,1,0,0,0,353670,"2399199","04",35,17280000,14,14,0,2062,1,2,3536703,"SP","Bauru","Jaú","Pederneiras","-22.3511","-48.7781","SOC QT LTDA","CNPJ","Indústria de produtos minerais nao metálicos"
"168","23991",1,1,0,0,0,353670,"2399199","03",35,17280000,7,7,0,2062,1,2,3536703,"SP","Bauru","Jaú","Pederneiras","-22.3511","-48.7781","SOC QT LTDA","CNPJ","Indústria de produtos minerais nao metálicos"
"169","23991",1,1,0,0,0,353670,"2399199","02",35,17280000,3,3,0,2062,1,2,3536703,"SP","Bauru","Jaú","Pederneiras","-22.3511","-48.7781","SOC QT LTDA","CNPJ","Indústria de produtos minerais nao metálicos"
"170","23991",1,1,0,0,0,353670,"2399199","02",35,17280000,3,3,0,2062,1,2,3536703,"SP","Bauru","Jaú","Pederneiras","-22.3511","-48.7781","SOC QT LTDA","CNPJ","Indústria de produtos minerais nao metálicos"
"171","23991",1,1,0,0,0,353670,"2399199","01",35,17280000,0,0,0,2062,1,2,3536703,"SP","Bauru","Jaú","Pederneiras","-22.3511","-48.7781","SOC QT LTDA","CNPJ","Indústria de produtos minerais nao metálicos"
"172","23991",1,1,0,0,0,353670,"2399199","01",35,17280000,0,0,0,2062,1,2,3536703,"SP","Bauru","Jaú","Pederneiras","-22.3511","-48.7781","SOC QT LTDA","CNPJ","Indústria de produtos minerais nao metálicos"
"173","23991",1,1,0,0,0,353670,"2399199","01",35,17280000,0,0,0,2062,1,2,3536703,"SP","Bauru","Jaú","Pederneiras","-22.3511","-48.7781","SOC QT LTDA","CNPJ","Indústria de produtos minerais nao metálicos"
"174","23991",1,1,0,0,0,353670,"2399199","01",35,17280000,0,0,0,2062,1,2,3536703,"SP","Bauru","Jaú","Pederneiras","-22.3511","-48.7781","SOC QT LTDA","CNPJ","Indústria de produtos minerais nao metálicos"
"175","23991",1,1,0,0,0,353670,"2399199","02",35,17280000,1,1,0,2062,1,2,3536703,"SP","Bauru","Jaú","Pederneiras","-22.3511","-48.7781","SOC QT LTDA","CNPJ","Indústria de produtos minerais nao metálicos"
"176","23991",1,1,0,0,0,353670,"2399199","01",35,17280000,0,0,0,2062,1,2,3536703,"SP","Bauru","Jaú","Pederneiras","-22.3511","-48.7781","SOC QT LTDA","CNPJ","Indústria de produtos minerais nao metálicos"
"177","08100",1,0,0,0,0,354610,"0810099","04",35,15785000,15,15,0,2062,1,1,3546108,"SP","São José do Rio Preto","Jales","Santa Clara d'Oeste","-20.09","-50.9491","SOC QT LTDA","CNPJ","Extrativa mineral"
"178","23991",1,0,0,0,0,350400,"2399199","03",35,19812010,9,9,0,2062,1,2,3504008,"SP","Assis","Assis","Assis","-22.66","-50.4183","SOC QT LTDA","CNPJ","Indústria de produtos minerais nao metálicos"
"179","08100",1,0,0,0,0,353550,"0810099","05",35,19700000,53,53,0,2062,1,1,3535507,"SP","Assis","Assis","Paraguaçu Paulista","-22.4114","-50.5732","SOC QT LTDA","CNPJ","Extrativa mineral"
"180","23991",1,0,0,0,0,350950,"2399199","03",35,13070017,6,6,0,2062,1,2,3509502,"SP","Campinas","Campinas","Campinas","-22.9053","-47.0659","SOC QT LTDA","CNPJ","Indústria de produtos minerais nao metálicos"
"181","23991",1,0,0,0,1,351880,"2399199","04",35,7056020,15,15,0,2305,1,2,3518800,"SP","Metropolitana de São Paulo","Guarulhos","Guarulhos","-23.4538","-46.5333",NA,"CNPJ","Indústria de produtos minerais nao metálicos"
"182","23991",1,0,0,0,0,352720,"2399199","05",35,12600970,29,29,0,2062,1,2,3527207,"SP","Vale do Paraíba Paulista","Guaratinguetá","Lorena","-22.7334","-45.1197","SOC QT LTDA","CNPJ","Indústria de produtos minerais nao metálicos"
"183","23991",1,0,0,0,0,355670,"2399199","07",35,13284400,124,124,0,2062,1,2,3556701,"SP","Campinas","Campinas","Vinhedo","-23.0302","-46.9833","SOC QT LTDA","CNPJ","Indústria de produtos minerais nao metálicos"
"184","23991",1,0,0,0,0,351380,"2399199","04",35,9990090,12,12,0,2062,1,2,3513801,"SP","Metropolitana de São Paulo","São Paulo","Diadema","-23.6813","-46.6205","SOC QT LTDA","CNPJ","Indústria de produtos minerais nao metálicos"
"185","23991",1,0,0,0,0,351380,"2399199","02",35,9941640,1,1,0,2062,1,2,3513801,"SP","Metropolitana de São Paulo","São Paulo","Diadema","-23.6813","-46.6205","SOC QT LTDA","CNPJ","Indústria de produtos minerais nao metálicos"
"186","23991",1,0,0,0,0,353650,"2399199","04",35,13140031,18,18,0,2062,1,2,3536505,"SP","Campinas","Campinas","Paulínia","-22.7542","-47.1488","SOC QT LTDA","CNPJ","Indústria de produtos minerais nao metálicos"
"187","08100",1,0,0,0,0,354060,"0810099","05",35,18540000,34,34,0,2062,1,1,3540606,"SP","Macro Metropolitana Paulista","Sorocaba","Porto Feliz","-23.2093","-47.5251","SOC QT LTDA","CNPJ","Extrativa mineral"
"188","08100",1,0,0,0,0,354060,"0810099","02",35,18540000,4,4,0,2062,1,1,3540606,"SP","Macro Metropolitana Paulista","Sorocaba","Porto Feliz","-23.2093","-47.5251","SOC QT LTDA","CNPJ","Extrativa mineral"
"189","23991",1,0,0,0,0,350900,"2399199","03",35,7743050,6,6,0,2062,1,2,3509007,"SP","Metropolitana de São Paulo","Franco da Rocha","Caieiras","-23.3607","-46.7397","SOC QT LTDA","CNPJ","Indústria de produtos minerais nao metálicos"
"190","23991",1,0,0,0,0,352850,"2399199","03",35,7600000,6,6,0,2062,1,2,3528502,"SP","Metropolitana de São Paulo","Franco da Rocha","Mairiporã","-23.3171","-46.5897","SOC QT LTDA","CNPJ","Indústria de produtos minerais nao metálicos"
"191","23991",1,0,0,0,0,355030,"2399199","05",35,2750000,32,32,0,2062,1,2,3550308,"SP","Metropolitana de São Paulo","São Paulo","São Paulo","-23.5329","-46.6395","SOC QT LTDA","CNPJ","Indústria de produtos minerais nao metálicos"
"192","23991",1,0,0,0,1,351380,"2399199","04",35,9941720,15,15,0,2062,1,2,3513801,"SP","Metropolitana de São Paulo","São Paulo","Diadema","-23.6813","-46.6205","SOC QT LTDA","CNPJ","Indústria de produtos minerais nao metálicos"
"193","23991",1,0,0,0,1,350410,"2399199","03",35,12942420,6,6,0,2062,1,2,3504107,"SP","Macro Metropolitana Paulista","Bragança Paulista","Atibaia","-23.1171","-46.5563","SOC QT LTDA","CNPJ","Indústria de produtos minerais nao metálicos"
"194","08100",1,0,0,0,1,350840,"0810099","02",35,13318000,3,3,0,2135,1,1,3508405,"SP","Macro Metropolitana Paulista","Sorocaba","Cabreúva","-23.3053","-47.1362","FRM MER IND","CNPJ","Extrativa mineral"
"195","23991",1,0,0,0,1,353340,"2399199","04",35,13380248,17,17,0,2135,1,2,3533403,"SP","Campinas","Campinas","Nova Odessa","-22.7832","-47.2941","FRM MER IND","CNPJ","Indústria de produtos minerais nao metálicos"
"196","08100",1,0,0,0,0,354580,"0810099","05",35,13450269,27,27,0,2062,1,1,3545803,"SP","Campinas","Campinas","Santa Bárbara d'Oeste","-22.7553","-47.4143","SOC QT LTDA","CNPJ","Extrativa mineral"
"197","23991",1,0,0,0,0,351880,"2399199","02",35,7031190,3,3,0,2062,1,2,3518800,"SP","Metropolitana de São Paulo","Guarulhos","Guarulhos","-23.4538","-46.5333","SOC QT LTDA","CNPJ","Indústria de produtos minerais nao metálicos"
"198","08100",1,0,0,0,0,352690,"0810099","05",35,13486199,24,24,0,2054,1,1,3526902,"SP","Piracicaba","Limeira","Limeira","-22.566","-47.397","SA FECH","CNPJ","Extrativa mineral"
"199","08100",1,0,0,0,0,355680,"0810099","03",35,14740000,6,6,0,2062,1,1,3556800,"SP","Ribeirão Preto","Jaboticabal","Viradouro","-20.8734","-48.293","SOC QT LTDA","CNPJ","Extrativa mineral"
"200","23991",1,0,0,0,1,350410,"2399199","02",35,12948010,2,2,0,2062,1,2,3504107,"SP","Macro Metropolitana Paulista","Bragança Paulista","Atibaia","-23.1171","-46.5563","SOC QT LTDA","CNPJ","Indústria de produtos minerais nao metálicos"
"201","23991",1,0,0,0,1,355030,"2399199","01",35,5425011,0,0,0,2062,1,2,3550308,"SP","Metropolitana de São Paulo","São Paulo","São Paulo","-23.5329","-46.6395","SOC QT LTDA","CNPJ","Indústria de produtos minerais nao metálicos"
"202","23991",1,0,0,0,1,352730,"2399199","03",35,13290000,9,9,0,2062,1,2,3527306,"SP","Macro Metropolitana Paulista","Jundiaí","Louveira","-23.0856","-46.9484","SOC QT LTDA","CNPJ","Indústria de produtos minerais nao metálicos"
"203","08100",1,0,0,0,0,353670,"0810099","02",35,17280000,3,3,0,2062,1,1,3536703,"SP","Bauru","Jaú","Pederneiras","-22.3511","-48.7781","SOC QT LTDA","CNPJ","Extrativa mineral"
"204","08100",1,0,0,0,1,350320,"0810099","04",35,14801139,11,11,0,2062,1,1,3503208,"SP","Araraquara","Araraquara","Araraquara","-21.7845","-48.178","SOC QT LTDA","CNPJ","Extrativa mineral"
"205","08100",1,0,0,0,0,354060,"0810099","01",35,18540000,0,0,0,2062,1,1,3540606,"SP","Macro Metropolitana Paulista","Sorocaba","Porto Feliz","-23.2093","-47.5251","SOC QT LTDA","CNPJ","Extrativa mineral"
"206","08100",1,0,0,0,0,352530,"0810099","04",35,17201970,13,13,0,2062,1,1,3525300,"SP","Bauru","Jaú","Jaú","-22.2936","-48.5592","SOC QT LTDA","CNPJ","Extrativa mineral"
"207","23991",1,0,0,0,1,355030,"2399199","04",35,4202020,19,19,0,2062,1,2,3550308,"SP","Metropolitana de São Paulo","São Paulo","São Paulo","-23.5329","-46.6395","SOC QT LTDA","CNPJ","Indústria de produtos minerais nao metálicos"
"208","23991",1,0,0,0,0,350190,"2399199","04",35,13903050,15,15,0,2062,1,2,3501905,"SP","Campinas","Amparo","Amparo","-22.7088","-46.772","SOC QT LTDA","CNPJ","Indústria de produtos minerais nao metálicos"
"209","23991",1,0,0,0,0,353870,"2399199","04",35,13424694,10,10,0,2062,1,2,3538709,"SP","Piracicaba","Piracicaba","Piracicaba","-22.7338","-47.6476","SOC QT LTDA","CNPJ","Indústria de produtos minerais nao metálicos"
"210","08100",1,0,0,0,1,354750,"0810099","02",35,13670000,1,1,0,2062,1,1,3547502,"SP","Ribeirão Preto","Ribeirão Preto","Santa Rita do Passa Quatro","-21.7083","-47.478","SOC QT LTDA","CNPJ","Extrativa mineral"
"211","08100",1,0,0,0,0,352590,"0810099","02",35,13219070,4,4,0,2062,1,1,3525904,"SP","Macro Metropolitana Paulista","Jundiaí","Jundiaí","-23.1852","-46.8974","SOC QT LTDA","CNPJ","Extrativa mineral"
"212","09904",1,0,0,0,1,351870,"0990402","02",35,11460102,1,1,0,2062,1,1,3518701,"SP","Metropolitana de São Paulo","Santos","Guarujá","-23.9888","-46.258","SOC QT LTDA","CNPJ","Extrativa mineral"
"213","08100",1,0,0,0,0,354640,"0810099","05",35,18900000,39,39,0,2062,1,1,3546405,"SP","Assis","Ourinhos","Santa Cruz do Rio Pardo","-22.8988","-49.6354","SOC QT LTDA","CNPJ","Extrativa mineral"
"214","23991",1,0,0,0,0,352050,"2399199","05",35,13347300,21,21,0,2062,1,2,3520509,"SP","Campinas","Campinas","Indaiatuba","-23.0816","-47.2101","SOC QT LTDA","CNPJ","Indústria de produtos minerais nao metálicos"
"215","23991",1,0,0,0,0,355210,"2399199","03",35,13960000,9,9,0,2062,1,2,3552106,"SP","Campinas","Amparo","Socorro","-22.5903","-46.5251","SOC QT LTDA","CNPJ","Indústria de produtos minerais nao metálicos"
"216","23991",1,0,0,0,0,355030,"2399199","05",35,2512000,23,23,0,2062,1,2,3550308,"SP","Metropolitana de São Paulo","São Paulo","São Paulo","-23.5329","-46.6395","SOC QT LTDA","CNPJ","Indústria de produtos minerais nao metálicos"
"217","08100",1,0,0,0,1,355030,"0810099","04",35,4852012,10,10,0,2062,1,1,3550308,"SP","Metropolitana de São Paulo","São Paulo","São Paulo","-23.5329","-46.6395","SOC QT LTDA","CNPJ","Extrativa mineral"
"218","08100",1,0,0,0,0,354890,"0810099","04",35,13571510,10,10,0,2062,1,1,3548906,"SP","Araraquara","São Carlos","São Carlos","-22.0174","-47.886","SOC QT LTDA","CNPJ","Extrativa mineral"
"219","23991",1,0,0,0,0,351880,"2399199","04",35,7043060,14,14,0,2062,1,2,3518800,"SP","Metropolitana de São Paulo","Guarulhos","Guarulhos","-23.4538","-46.5333","SOC QT LTDA","CNPJ","Indústria de produtos minerais nao metálicos"
"220","08100",1,0,0,0,0,353110,"0810099","05",35,11730000,44,44,0,2062,1,1,3531100,"SP","Litoral Sul Paulista","Itanhaém","Mongaguá","-24.0809","-46.6265","SOC QT LTDA","CNPJ","Extrativa mineral"
"221","08100",1,0,0,0,0,355610,"0810099","06",35,15520000,53,53,0,2062,1,1,3556107,"SP","São José do Rio Preto","Votuporanga","Valentim Gentil","-20.4217","-50.0889","SOC QT LTDA","CNPJ","Extrativa mineral"
"222","08100",1,0,0,0,0,351980,"0810099","05",35,15460000,28,28,0,2062,1,1,3519808,"SP","São José do Rio Preto","São José do Rio Preto","Icém","-20.3391","-49.1915","SOC QT LTDA","CNPJ","Extrativa mineral"
"223","08100",1,0,0,0,0,353960,"0810099","02",35,15260000,4,4,0,2062,1,1,3539608,"SP","São José do Rio Preto","São José do Rio Preto","Planalto","-21.0342","-49.933","SOC QT LTDA","CNPJ","Extrativa mineral"
"224","08100",1,0,0,0,0,351495,"0810099","05",35,15425000,41,41,0,2062,1,1,3514957,"SP","São José do Rio Preto","Catanduva","Embaúba","-20.9796","-48.8325","SOC QT LTDA","CNPJ","Extrativa mineral"
"225","08100",1,0,0,0,0,352570,"0810099","05",35,15200000,32,32,0,2062,1,1,3525706,"SP","São José do Rio Preto","São José do Rio Preto","José Bonifácio","-21.0551","-49.6892","SOC QT LTDA","CNPJ","Extrativa mineral"
"226","08100",1,0,0,0,0,355535,"0810099","02",35,15225000,1,1,0,2062,1,1,3555356,"SP","São José do Rio Preto","São José do Rio Preto","Ubarana","-21.165","-49.7198","SOC QT LTDA","CNPJ","Extrativa mineral"
"227","09904",1,0,0,0,1,351100,"0990403","04",35,16920000,11,11,0,2062,1,1,3511003,"SP","Araçatuba","Andradina","Castilho","-20.8689","-51.4884","SOC QT LTDA","CNPJ","Extrativa mineral"
